absorbance_ratio_A570_A400,lspr_shift_nm,nanoparticle_aggregation_index,color_shift_delta_E,fluorescence_nir_au,ros_h2o2_signal_uM,spectral_response_integrated,plant_stress_index,plant_health
1.255311,35.9595,0.987518,35.4056,2.028869,61.091,1.975851,0.717935,0
1.05889,27.6396,0.955865,36.2566,3.036811,48.951,1.775937,0.669213,0
0.945946,21.3094,1,35.5897,3.123428,45.2146,1.604641,0.655098,0
0.236719,0.6321,0,0,8.31093,5,0.195187,0.109323,1
0.288432,1.0334,0.130512,2.1238,6.562547,5.8275,0.526022,0.165043,1
0.441154,2.569,0.13234,15.5179,5.731765,9.4634,0.747704,0.303097,1
0.170306,0,0,5.5537,7.452325,12.9675,0.382486,0.127059,1
1.414807,44.5421,1,43.8164,1.266586,69.5914,2.420626,0.866025,0
0.253663,2.1802,0.117266,10.1079,7.493634,13.5394,0.539577,0.21582,1
0.234381,1.9434,0.112368,8.3787,7.411226,13.8842,0.371063,0.177233,1
0.28555,0.5222,0.005967,3.7047,7.231084,17.5509,0.434305,0.123616,1
1.175813,31.0033,0.909237,42.6076,2.251577,59.7557,1.977159,0.692664,0
0.273962,1.9919,0,16.3329,7.262111,10.0613,0.581041,0.187511,1
0.356796,1.5595,0,11.5184,5.9231,12.621,0.460026,0.149901,1
0.180918,0,0,12.7265,7.861545,5,0.266793,0.139492,1
0.749604,11.6817,0.727463,27.6094,3.957716,25.5245,1.102511,0.460781,0
0.180394,0,0.097069,3.6257,7.631157,9.2826,0.2926,0.230428,1
0.301482,0.5653,0.10754,12.8037,7.036519,8.8265,0.562291,0.11551,1
0.246383,2.3819,0,11.9481,7.059587,15.5439,0.425181,0.177233,1
1.058581,26.82,0.996913,34.9329,2.525843,41.2024,1.811537,0.678337,0
0.161413,0,0.029559,3.4067,8.144565,9.2135,0.247291,0.074507,1
0.356887,2.0587,0,11.7504,6.170122,5,0.490439,0.158203,1
1.068003,28.5644,0.976957,35.1895,2.442092,49.3672,1.863045,0.695769,0
0.80646,14.7131,0.864987,32.4587,3.896099,27.8051,1.239082,0.58478,0
0.432841,1.4736,0.171861,19.6806,6.056137,8.5948,0.614722,0.169288,1
0.313336,0.6749,0.012427,10.9954,6.870836,5,0.527183,0.189062,1
1.161815,30.5198,0.918385,42.3705,1.951966,54.4612,1.909304,0.682256,0
0.725278,12.1387,0.691655,28.4641,4.587611,29.669,1.146473,0.518493,0
0.262609,0,0,4.2069,7.759425,14.3674,0.283829,0.033737,1
1.004979,25.7558,1,36.8384,3.092049,48.351,1.760914,0.661589,0
0.387243,2.1831,0.15283,19.6703,6.132449,13.5271,0.71414,0.262317,1
0.949295,20.432,0.882281,36.1267,3.901342,43.9606,1.449945,0.647502,0
0.386314,2.2744,0.027494,21.1064,6.112994,10.3528,0.70326,0.154876,1
0.687922,11.2612,0.657887,25.9235,5.107887,28.8504,1.031677,0.504168,0
1.481431,45.5382,0.977201,43.861,0.82391,71.2438,2.446054,0.857584,0
1.217676,31.9246,1,44.2197,2.787456,58.44,1.928436,0.748692,0
1.39612,43.6952,1,41.8952,1.561537,72.3416,2.352141,0.839758,0
1.280717,39.5057,0.964938,38.5845,1.333542,64.0735,2.239832,0.829449,0
0.665918,11.2504,0.503863,28.9172,4.859404,29.7923,1.079617,0.454109,0
0.223625,0.3529,0.124436,1.5429,6.911687,12.2431,0.508534,0.102458,1
0.217286,0.4471,0.048862,0,7.529897,10.5584,0.378832,0.080912,1
0.791638,18.1332,0.872489,30.7649,3.79117,24.0705,1.526315,0.531587,0
0.297892,2.2605,0.015301,12.5039,6.179936,8.9642,0.618523,0.195579,1
0.643645,9.4299,0.460532,24.438,4.558714,19.3048,1.039182,0.391367,0
0.183706,0,0.078276,0.5868,8.229259,13.7637,0.246053,0.174894,1
0.179845,0.8139,0,0.2615,7.854748,12.1863,0.453104,0.035011,1
0.415052,2.5637,0.051541,21.7763,5.892208,10.5079,0.585056,0.199958,1
0.18751,0,0.053084,7.9888,7.721411,18.1504,0.318958,0.111705,1
0.298139,1.6826,0,12.1132,6.454293,14.5121,0.470984,0.223925,1
1.324026,36.2853,0.914393,41.0567,1.088896,65.3654,2.250298,0.845252,0
0.236823,0.1742,0,8.7172,7.646602,13.8973,0.486123,0.067591,1
0.274397,2.2206,0.034725,5.3435,7.814254,17.0362,0.438225,0.166565,1
0.286065,0.3853,0.025113,8.2725,6.964493,6.8888,0.418536,0.172856,1
0.282187,1.5708,0.060671,12.012,6.896841,7.3501,0.438151,0.103846,1
0.136325,0,0,0,8.127384,7.9914,0.174882,0.044999,1
1.201693,35.5076,0.977415,38.1651,1.858634,63.285,2.040388,0.742216,0
0.617617,10.2354,0.524062,24.6103,4.929766,24.6597,0.935442,0.400467,0
0.162665,1.476,0.039084,0,7.307362,15.483,0.255803,0.120683,1
0.48722,2.4429,0.179898,14.1924,5.719851,14.7329,0.905503,0.198992,1
1.412539,43.7733,1,44.2701,2.033514,64.7693,2.329764,0.880396,0
1.092429,27.273,1,39.2696,1.959295,51.6002,1.931663,0.752364,0
0.418861,1.7166,0.153331,20.2525,5.224916,15.142,0.889685,0.271704,1
0.225719,1.0766,0,10.1526,7.666312,8.4892,0.225278,0.040028,1
1.355828,42.2245,1,44.966,1.279984,77.1788,2.436967,0.848383,0
0.242728,2.0018,0.025937,10.7332,7.019436,5,0.448108,0.153294,1
0.178576,0,0,2.4989,8.311481,5,0.275795,0.071613,1
1.142634,28.8522,0.972845,34.838,2.678771,52.0983,1.904699,0.72108,0
0.78815,14.7453,0.790608,29.2549,4.77389,34.9052,1.15337,0.590026,0
0.206818,1.0948,0,4.411,7.764277,5,0.386533,0.101392,1
0.314608,1.1442,0.076497,11.308,6.704148,8.5562,0.527,0.150253,1
0.887777,19.343,0.979342,38.6685,3.442563,42.6371,1.544369,0.704759,0
0.309124,0,0,11.8238,6.499607,13.8807,0.532834,0.10299,1
0.169633,0,0.05388,7.902,7.655714,19.4397,0.353876,0.172517,1
0.288713,2.7809,0.128036,7.928,6.00099,9.0355,0.652978,0.063898,1
0.733139,11.3913,0.742808,34.4569,4.218662,26.2105,1.15822,0.490778,0
0.233962,1.1609,0.161421,0,7.571034,16.3212,0.233514,0.183677,1
0.272438,0.6052,0.047596,4.4499,7.186037,5,0.471169,0.120847,1
0.18455,0,0.0349,0,7.022878,18.7876,0.525922,0.095117,1
0.418926,2.9149,0.178235,18.9308,6.026899,17.6946,0.551799,0.201991,1
0.508433,4.5716,0.174109,19.2844,5.920326,13.7317,0.699953,0.197435,1
0.87696,16.6755,0.865603,27.4335,3.974309,39.5483,1.361731,0.570673,0
1.345671,42.1772,0.959745,42.6489,1.440197,61.5526,2.455843,0.699413,0
0.355435,1.7423,0.030244,16.3322,6.737986,16.3549,0.560117,0.129565,1
0.221364,0,0.092927,2.6648,7.386406,7.4165,0.446479,0.055955,1
0.483758,3.1298,0.193136,20.1478,5.536725,22.8968,0.825067,0.225266,1
0.25226,2.1514,0,10.0483,7.210642,11.8228,0.466003,0.121539,1
0.310464,2.1514,0.14724,6.1887,6.448744,15.2694,0.611775,0.249957,1
0.205814,0,0,2.2217,7.620032,5,0.26705,0,1
0.273997,0.1107,0,12.0124,7.887265,5.8979,0.287436,0.171936,1
1.233603,31.3454,1,36.2201,1.722655,56.5398,2.041733,0.73694,0
0.635241,5.4131,0.593033,30.3063,3.819095,28.0391,1.062495,0.427243,0
0.368874,1.6782,0.129536,12.3577,6.276568,15.297,0.565416,0.186339,1
0.246653,1.5992,0.107953,2.1065,7.525622,12.0224,0.474101,0.184639,1
0.195077,1.1606,0,1.6581,7.272114,7.5813,0.425108,0,1
0.253767,1.1161,0.020957,10.2878,7.628638,5,0.393776,0.075874,1
0.222569,2.3348,0.0319,9.9734,6.991282,10.1384,0.532659,0.112686,1
0.362822,2.4981,0.039091,11.9086,6.158613,7.7654,0.544093,0.133887,1
0.207058,0.499,0.048385,10.7967,7.802319,15.3884,0.274838,0.124809,1
1.480016,50.9357,0.95987,42.6112,0.781063,79.97,2.830419,0.829114,0
1.470909,46.9418,0.987776,39.7762,0.5,82.1639,2.603249,0.932183,0
0.145575,0.5509,0.011914,0,7.92596,11.5022,0.246922,0.062684,1
1.552362,48.1981,0.970896,47.1817,0.967359,89.0865,2.621188,0.884881,0
1.124592,28.3972,0.953339,37.5669,2.899209,45.5526,1.860895,0.707591,0
0.615868,7.6834,0.292858,27.3189,5.918448,21.3683,0.922183,0.406409,1
1.536632,49.0735,1,43.2296,1.360917,75.3057,2.575311,0.914258,0
0.257486,1.8731,0.002874,12.217,7.631376,10.5545,0.398383,0.210144,1
1.240387,36.5957,1,33.3782,1.79557,61.3628,2.084782,0.853723,0
0.236743,0,0,13.3187,6.742636,7.8498,0.429593,0.089519,1
0.454461,3.2939,0.208721,19.3707,6.609158,22.4405,0.59325,0.292801,1
0.92574,18.1409,0.888785,27.1473,4.014475,30.0612,1.36853,0.531338,0
1.138316,29.4283,0.981819,37.7553,1.982481,51.0402,1.9018,0.654264,0
0.155358,1.5794,0,2.3718,8.690102,12.5388,0.085444,0.088998,1
1.022011,24.4588,1,29.4433,3.266073,54.3167,1.605293,0.644808,0
0.396327,1.3067,0.048713,16.7577,5.783289,15.0899,0.703838,0.239048,1
0.276069,1.5121,0,4.9223,6.815301,5,0.583316,0.117289,1
1.030396,24.9706,0.954626,39.6906,3.098962,39.8585,1.812299,0.708404,0
0.779748,18.3412,0.935199,33.426,3.887692,44.3323,1.320241,0.684917,0
0.473255,2.271,0.230367,20.8382,5.909093,23.9752,0.726854,0.342521,1
0.203951,0,0,8.6563,7.358565,7.3243,0.198962,0.125541,1
1.396205,43.4603,0.96042,41.7843,1.14633,77.8848,2.590519,0.858104,0
0.179401,0.5204,0.043354,3.7195,7.850856,10.1303,0.345898,0.150383,1
1.549629,48.4645,1,46.0529,0.5,83.5694,2.823689,0.939159,0
0.711856,16.0083,0.775657,21.5642,4.035871,27.7275,1.146274,0.519732,0
0.203042,0.3326,0.054772,1.3652,8.460805,18.7118,0.248505,0.191056,1
0.2066,0.2614,0,10.0457,8.103913,9.0528,0.348442,0.166012,1
0.327178,1.1888,0.079636,1.8864,7.464534,5.925,0.503205,0.149192,1
1.550067,49.5772,1,43.1494,1.066335,81.6673,2.682228,0.936481,0
0.183215,0,0.067347,0,7.928737,13.0784,0.446005,0.062795,1
0.190759,1.8486,0,1.7888,7.37703,13.4317,0.395089,0.085908,1
0.344178,1.8078,0.091741,20.2393,6.58446,8.9376,0.595413,0.209867,1
0.130569,2.356,0.018761,9.8221,7.957236,11.9318,0.273323,0.023017,1
1.005657,24.3496,1,34.5189,2.706381,46.1471,1.720388,0.735172,0
1.440237,48.546,0.930761,38.8775,0.978027,71.5574,2.571477,0.792887,0
0.156701,0.0189,0,1.0812,7.154229,13.6082,0.404936,0.086109,1
0.206507,0.4069,0.052429,3.1879,6.898677,13.9612,0.554636,0.151819,1
0.226536,0,0.017282,7.1422,6.978933,12.16,0.360646,0.157572,1
0.155548,0,0,0,7.712542,8.9575,0.345973,0.066429,1
1.361233,41.2562,1,44.8642,1.268198,60.3401,2.273879,0.76005,0
0.156454,0,0.034651,5.0769,8.193932,9.3361,0.414283,0.03197,1
0.546707,6.2452,0.265712,24.9392,5.336205,20.5718,0.931903,0.393531,0
1.219093,34.7832,0.899586,43.4566,1.983753,61.7933,2.13117,0.756364,0
1.472969,48.2456,1,44.0658,0.895464,82.8177,2.717377,0.853883,0
1.402248,40.7202,1,41.2871,1.104678,69.5169,2.658758,0.763522,0
0.807421,17.8682,0.965338,26.8797,4.0928,44.7562,1.27499,0.562238,0
0.164775,0.4244,0.096232,0,7.81868,5,0.229293,0.115913,1
0.213364,0,0.005992,4.7579,6.592072,7.5975,0.27439,0.068052,1
0.468197,3.0345,0.184616,14.6496,6.027388,13.5026,0.681,0.354625,1
1.558937,52.0936,1,41.6026,1.002303,82.2782,2.645587,0.936198,0
0.539909,5.4465,0.295765,28.0254,5.377998,13.3735,0.842401,0.37122,0
0.494023,3.3682,0.240687,18.94,5.622539,18.0587,0.496808,0.300652,1
0.896928,19.6202,0.825325,33.2976,3.480372,37.8001,1.417637,0.573282,0
0.14155,0.3285,0.068762,0.6114,7.936765,6.3402,0.29664,0.079848,1
0.748282,12.5841,0.75026,36.2365,4.25907,25.2198,1.272732,0.461935,0
0.994496,25.3318,0.924932,31.9616,2.65104,44.3045,1.687466,0.657994,0
0.219686,0,0.058685,1.0638,8.256628,12.0207,0.220495,0.042467,1
0.845933,18.7305,0.780962,28.5564,3.711703,40.4391,1.388735,0.598611,0
0.819646,19.3051,0.837669,31.1643,3.48744,40.4227,1.406378,0.557045,0
0.425565,1.7487,0.090483,20.2394,5.611274,15.6165,0.584341,0.274141,1
0.248345,0.2882,0.050088,0,7.595071,7.8838,0.384866,0.082884,1
1.225757,34.9118,1,41.6942,2.57761,62.498,2.082939,0.733128,0
0.460457,4.2688,0.086753,16.3129,5.500456,19.8323,0.878454,0.25728,1
1.266305,37.4267,1,35.8675,1.905559,55.8007,2.246874,0.77946,0
0.264695,1.4035,0,6.0878,6.743681,14.3531,0.454536,0.182184,1
0.330681,2.4293,0.00171,11.0263,6.162487,5.4619,0.719295,0.055585,1
1.451393,49.0056,0.882796,39.93,1.328254,70.7679,2.52719,0.697118,0
0.181432,0.5051,0.024078,0.9593,7.684812,12.8442,0.284785,0.116992,1
0.201896,0.2961,0.10696,1.2846,7.012187,26.1818,0.344781,0.176153,1
1.224058,34.2715,1,38.22,2.4308,54.7815,2.095866,0.739168,0
1.534461,49.4289,0.930903,42.7975,0.5,91.9334,2.84104,0.938333,0
0.150909,0.1375,0,0,8.077301,14.3772,0.143771,0.050243,1
0.125975,1.049,0.007371,0,7.609322,7.4664,0.32458,0.107283,1
0.839404,17.7855,0.877647,37.2124,3.809196,32.052,1.37219,0.672642,0
0.658037,9.2645,0.605971,24.4669,4.238637,30.969,1.10249,0.490345,0
0.205957,0.4055,0.079854,3.821,7.629338,5,0.220985,0.150254,1
1.513181,50.6794,1,43.4549,0.682842,86.7248,2.748605,0.924608,0
0.157004,0,0.147593,6.5273,8.180274,6.6841,0.274351,0.163484,1
0.230784,0.2264,0,6.619,7.050253,13.0578,0.409338,0.16388,1
0.19152,0.8247,0.021283,8.9439,8.163817,10.5743,0.396977,0.0881,1
0.436094,1.9089,0.077447,17.271,5.671062,5,0.644339,0.156292,1
0.2769,1.8742,0.109984,10.8987,6.98319,5,0.419161,0.125887,1
0.206502,0,0,2.8217,7.972828,10.1762,0.246814,0.098285,1
0.565374,2.085,0.262462,20.7161,5.231605,30.2743,0.807487,0.328716,0
0.416545,1.6665,0.165681,15.6829,5.80599,15.0675,0.702421,0.132129,1
0.530277,5.421,0.235384,27.0622,5.756527,14.7753,0.63019,0.393539,1
0.33173,0.8761,0,7.8803,7.230875,10.8609,0.598413,0.142213,1
1.512654,47.9909,1,44.5452,1.137798,78.4342,2.591502,0.852638,0
0.715634,10.2687,0.795375,30.3648,4.342789,26.7811,1.189704,0.545546,0
0.795547,16.1697,0.847989,32.4765,3.535159,32.9989,1.404637,0.611638,0
0.533317,3.2271,0.238968,22.8241,5.016771,22.3464,0.890582,0.363449,0
0.630399,8.5002,0.426464,21.6058,4.871006,26.4469,1.006662,0.367974,0
0.697902,14.8536,0.718146,27.0069,4.354215,34.5114,1.294792,0.475002,0
0.193644,1.0682,0,8.6888,7.910307,8.1993,0.341969,0.118021,1
0.974666,21.5993,0.96675,36.2902,3.680508,41.28,1.425185,0.737755,0
0.352951,2.1445,0,13.9338,6.935019,12.9338,0.598738,0.181267,1
0.384676,2.4354,0.00083,16.0497,6.28908,12.3569,0.444542,0.266014,1
0.178752,0.8771,0.072088,5.1576,7.663617,9.7484,0.491961,0.117538,1
0.219178,0,0,0.9463,8.193254,10.6925,0.521886,0.045788,1
0.201572,0,0.049308,0.7252,7.641278,5.01,0.413982,0.015963,1
0.34956,0.1414,0.026521,7.6424,6.172496,6.8995,0.594174,0.144763,1
0.705466,14.1377,0.642532,28.9994,5.15429,28.0634,1.171729,0.47766,0
0.410759,4.3198,0.058643,15.7121,6.23739,12.6026,0.632402,0.169359,1
0.238013,1.4001,0.051066,11.1938,7.585169,13.143,0.240742,0.240788,1
0.440374,2.4175,0.122994,24.3345,6.301169,20.1005,0.510178,0.119854,1
0.485211,3.6058,0.211813,21.0829,6.02425,13.1087,0.825785,0.239207,1
0.26438,1.2161,0.018041,13.9488,7.278753,5,0.45877,0.117449,1
0.186111,0,0,0,7.65903,9.1362,0.277588,0.061631,1
1.373585,39.637,1,40.25,1.856046,71.3651,2.208533,0.740626,0
0.262419,0.8932,0,3.7231,7.511716,6.9071,0.352277,0.067073,1
1.074217,28.2271,1,33.5964,2.464497,52.6329,1.904142,0.739728,0
0.876535,17.3254,0.888503,35.7972,3.685428,41.5592,1.396251,0.620528,0
1.443802,45.473,0.982351,43.9915,0.897213,76.2722,2.704589,0.83739,0
1.024336,26.4473,1,33.724,3.116619,43.3208,1.784185,0.597645,0
0.173278,0.5483,0.034696,0,7.363524,6.3431,0.356182,0.06113,1
0.197062,0,0.012122,1.7661,7.932266,8.8983,0.228102,0.116249,1
1.524668,50.2346,1,41.8004,0.5,89.1427,2.767617,0.913425,0
1.078137,27.262,0.946697,36.8825,2.68665,47.9516,1.837522,0.68524,0
0.593978,7.4132,0.449944,28.975,5.002228,26.3303,0.924657,0.463703,0
0.919827,20.5165,0.887057,35.1948,3.898346,35.7065,1.71807,0.61297,0
0.32604,2.8987,0,13.415,7.005335,12.7493,0.384091,0.145056,1
1.27379,39.3301,0.969681,40.8685,1.231525,63.3819,2.352333,0.807021,0
1.459074,44.3326,1,41.4959,0.867674,79.1624,2.596951,0.802381,0
0.335046,0.3204,0.146566,21.5247,6.575386,21.8211,0.515935,0.276279,1
1.494412,52.7414,0.891329,41.8198,1.158631,91.3309,2.568501,0.796392,0
0.345458,2.5251,0.104663,10.6182,6.389969,9.7102,0.560401,0.226652,1
1.578916,50.0591,1,40.3065,0.697295,85.4603,2.718838,0.820299,0
1.510878,48.807,0.986771,46.2409,1.099785,86.5282,2.699736,0.933473,0
0.179615,0.8375,0,6.7798,7.693133,8.6011,0.331841,0.119119,1
0.191647,0,0,3.8082,7.598706,13.1476,0.342909,0.120833,1
0.663541,11.3705,0.595334,32.5781,5.14947,11.6898,1.15857,0.412647,0
1.07088,28.7574,1,40.8206,2.355882,54.8561,1.85984,0.724615,0
0.238398,0,0.001131,5.5723,7.640598,11.8706,0.494525,0.153101,1
0.209623,0.7224,0,5.7433,7.371877,8.4319,0.340872,0.125158,1
0.668009,7.0206,0.440233,24.7819,5.120067,33.7788,0.843182,0.423746,0
1.008161,27.114,1,36.4928,3.027238,42.9147,1.756584,0.711432,0
0.299754,1.1934,0.065327,5.1753,6.968526,13.3077,0.529702,0.062021,1
0.748636,12.28,0.683336,31.8984,3.988816,37.3045,1.182394,0.527447,0
0.229532,0.7942,0.042476,11.7129,7.121163,7.8909,0.375446,0.230877,1
0.208675,0.8808,0.095814,6.1662,7.575464,19.9074,0.368116,0.151543,1
1.122796,28.2405,0.952919,46.3898,2.40654,43.4243,1.916838,0.771866,0
1.345216,40.11,0.920937,36.6569,1.514229,67.0351,2.316871,0.801019,0
1.395931,41.7736,1,39.988,0.636883,69.3932,2.444408,0.854948,0
1.051952,24.1392,0.993713,39.1914,3.081976,54.7157,1.684485,0.796082,0
1.131213,30.3845,1,40.0974,2.01917,60.3699,1.903696,0.817502,0
0.976277,23.3877,0.841902,37.1708,2.851334,43.5193,1.583141,0.666281,0
0.947519,20.2851,0.965459,37.7122,3.050872,47.795,1.584126,0.799308,0
0.181267,0,0.04232,3.0915,7.893681,24.3676,0.183275,0.187364,1
0.248475,0.614,0.053922,7.6719,7.498069,8.9533,0.381027,0.095672,1
1.300198,34.6359,1,48.0961,2.420284,64.7291,2.118256,0.907324,0
0.26701,1.7504,0.128386,8.3987,6.916759,15.0869,0.514495,0.184697,1
0.745395,10.4077,0.666506,26.2084,4.323123,33.8817,1.041707,0.508793,0
0.819631,15.6068,0.888935,33.3638,3.613583,34.2254,1.360043,0.599875,0
1.26946,40.4289,1,45.7191,2.023379,67.515,2.143128,0.798833,0
0.405702,0.2902,0.004371,13.7411,6.10535,5,0.582015,0.153484,1
1.404542,41.498,0.942275,46.6117,1.130136,72.8551,2.335936,0.772325,0
1.339718,41.077,1,41.5633,1.372622,67.966,2.228979,0.751245,0
0.195475,0,0,4.3461,7.762754,12.5309,0.422122,0.085161,1
0.204363,1.2834,0,6.1931,8.061217,13.7116,0.374073,0.150979,1
0.232649,0,0.103857,5.0328,8.134847,15.2781,0.189427,0.196422,1
0.196083,0,0.040373,8.4309,7.467352,5.8318,0.244187,0.035498,1
0.2382,0.0672,0.067992,6.5065,7.774133,9.8817,0.406185,0.168834,1
0.282513,0.0318,0,10.5755,7.055884,12.3576,0.236424,0.140416,1
0.135329,0.4085,0.077569,8.0278,8.060087,20.4381,0.374332,0.151791,1
0.208934,0.5721,0,11.3354,7.007405,5,0.424743,0.098667,1
0.708291,10.0984,0.553454,25.7537,4.428358,28.2989,1.169612,0.441038,0
0.756756,14.7687,0.762933,29.4853,4.432004,30.6986,1.199671,0.495337,0
0.941767,23.6838,0.896127,35.0423,2.831508,49.41,1.612516,0.653624,0
0.182286,1.6858,0,0,7.551949,6.2796,0.433689,0.157022,1
0.407984,2.7173,0.068052,16.7069,5.975237,13.393,0.592305,0.193006,1
1.369122,41.9498,0.989854,47.5945,1.467096,65.2243,2.471976,0.866369,0
0.185238,0.4487,0,3.7283,7.884378,16.1272,0.287059,0.044768,1
1.122902,29.4726,1,37.794,2.726243,46.2385,1.906293,0.679664,0
1.055372,26.0033,0.998392,41.6282,3.19426,48.5752,1.725919,0.736917,0
0.533471,1.3802,0.306762,16.1334,5.141553,25.8167,0.749198,0.362763,0
1.099179,29.2492,0.928801,33.6469,2.129183,56.4739,1.953841,0.772078,0
0.588418,8.2747,0.392406,25.5008,5.229116,13.6458,0.980521,0.272471,0
1.191707,30.6519,1,41.9844,1.882259,51.7448,2.073102,0.747709,0
0.507598,3.4585,0.194414,16.8601,5.164147,12.5985,0.831815,0.313692,0
1.222216,34.9279,0.926377,41.4663,1.397271,54.6321,2.335711,0.745195,0
0.327853,3.5659,0.061385,12.0107,6.765263,10.0444,0.561673,0.187296,1
0.156338,0.7002,0.052266,4.0421,7.665573,8.3839,0.310361,0,1
0.463692,1.8248,0.132327,22.0722,5.123141,18.3067,0.597348,0.276653,0
0.256035,0,0.030323,5.7776,7.399587,17.3866,0.439471,0.155413,1
0.159774,0,0,0,7.766185,18.0666,0.215957,0.087154,1
1.23783,34.7025,0.945007,39.2884,1.851392,57.0025,2.125168,0.871949,0
1.057009,28.0866,0.949577,36.5139,2.383753,56.0399,1.760573,0.677932,0
0.718406,12.6224,0.736353,33.472,4.247076,23.5821,1.116966,0.563309,0
0.983185,22.7109,1,36.3041,3.386124,49.422,1.58116,0.693251,0
0.288928,1.7301,0,6.8583,7.191246,8.0358,0.475362,0.140561,1
1.452479,45.1406,0.993598,41.4094,1.073292,72.8659,2.582054,0.823147,0
0.15711,0,0,3.8104,8.041309,12.3818,0.284426,0.110072,1
0.205242,0,0,0.5544,7.935803,12.0661,0.322234,0.080768,1
0.800797,11.3851,0.829586,26.8595,4.551952,40.8411,1.19937,0.473139,0
0.217537,0,0,7.6974,8.065889,11.8963,0.33773,0.16482,1
1.195677,32.6064,1,36.2957,2.395265,63.0837,1.999962,0.809581,0
0.760635,10.9097,0.844567,28.1884,4.541745,36.3239,1.118497,0.497491,0
0.329695,2.3547,0.062116,10.5927,6.777584,11.8696,0.587391,0.101583,1
0.625631,6.987,0.5053,22.3221,4.7448,21.4874,0.957944,0.342531,0
0.345484,1.6981,0.109873,15.9849,6.556299,5.5986,0.496833,0.270024,1
0.169998,0,0,0,8.082899,12.0218,0.341399,0.126697,1
0.206649,0.5227,0.02964,0,7.990238,13.4071,0.425388,0.148365,1
0.168701,0,0,0.9909,7.701905,6.6093,0.303902,0.019998,1
0.19897,0,0,0.3831,7.795478,14.5856,0.399126,0.169367,1
0.214224,0.7804,0,3.3185,7.680595,21.8562,0.36443,0.093462,1
0.784427,15.0101,0.843026,40.1989,4.691739,30.2554,1.084372,0.538176,0
0.270126,0.2314,0,10.7928,7.189248,6.9047,0.486194,0.172868,1
0.271684,1.3198,0.041939,11.3707,7.828333,8.4903,0.378027,0.13822,1
0.699633,10.7265,0.690101,34.8787,4.566945,30.2009,1.186948,0.531527,0
0.679253,11.8748,0.690237,24.6648,4.964953,30.3635,1.111134,0.499585,0
0.328438,2.6702,0.003215,8.8402,6.174053,10.9661,0.543686,0.230272,1
0.206745,1.5795,0.060928,11.7648,7.561445,11.1052,0.332071,0.240217,1
0.14402,0,0,6.2077,7.590541,11.4991,0.259748,0.105358,1
0.899019,20.7674,0.979536,36.4857,3.103817,42.1266,1.558204,0.72017,0
0.505977,1.5205,0.228907,20.1522,5.367518,17.0807,0.676625,0.279478,1
0.997151,25.8739,0.923073,32.8313,2.569499,46.6262,1.713312,0.749151,0
1.240184,33.8927,1,38.0967,2.323749,51.3764,1.946621,0.672492,0
1.37824,40.5958,0.93489,40.4684,1.209076,74.5966,2.349969,0.809965,0
0.321503,1.5438,0,13.3749,6.533296,9.6236,0.54051,0.105824,1
1.293958,37.7028,1,36.1851,1.527704,68.8437,2.221951,0.860248,0
0.331142,0.8136,0.25223,8.274,6.436456,18.1397,0.590763,0.207219,1
0.137769,0.2407,0,11.9073,7.844086,14.365,0.20023,0.243712,1
0.194878,0.1177,0.111362,1.481,7.083482,5.7026,0.349888,0.12106,1
0.207311,0.6672,0.045571,0.4174,7.449396,14.3192,0.259099,0.123371,1
0.954578,17.2408,0.956665,29.2555,3.633703,40.6428,1.369591,0.696553,0
0.593615,7.051,0.353865,22.7803,5.368077,16.6783,0.90159,0.338898,0
0.119465,0,0,1.5477,8.069381,22.2557,0.312604,0.115243,1
0.845354,16.8143,0.939512,34.3593,3.403942,49.8773,1.479418,0.708672,0
0.454041,2.9,0.092413,14.8654,6.283916,9.4738,0.57354,0.144385,1
0.256735,0.2683,0.019878,7.1653,7.457723,5,0.315146,0.088944,1
0.170609,0,0,0,7.712449,8.3271,0.258001,0.127459,1
0.167686,1.1548,0,0,8.005627,5,0.153031,0.091805,1
1.518468,48.7243,1,39.8462,1.488672,72.5944,2.632035,0.782989,0
0.909531,18.7089,0.922601,37.5436,3.78623,43.3658,1.405059,0.654835,0
0.22832,1.9035,0.039759,7.698,7.893797,5.643,0.364316,0.140928,1
0.176616,0.1278,0.063922,0,7.956281,10.1935,0.20489,0.165807,1
0.524273,6.6523,0.263528,24.3306,5.167441,16.4811,0.725956,0.344327,0
0.559355,4.4876,0.314696,31.779,5.465997,20.9646,0.815255,0.409292,0
0.347414,1.5687,0.152107,16.5626,6.978405,11.3437,0.616306,0.155593,1
0.201627,0,0.071691,3.249,7.971515,6.9614,0.264559,0.062527,1
0.286148,0,0.134537,5.7576,7.511584,11.8154,0.376024,0.047026,1
0.194501,0.4395,0,0,8.388068,7.2933,0.312064,0.099995,1
0.499116,4.1991,0.15709,22.5203,5.994991,16.272,0.678949,0.340867,1
0.792229,14.4922,0.811105,28.8372,4.270201,33.4541,1.302797,0.489088,0
0.225336,0.8206,0,6.1283,7.333749,8.2161,0.559629,0.048685,1
0.360504,1.2334,0.085754,17.6068,6.425673,7.0302,0.592211,0.264433,1
1.342685,37.745,0.963129,33.6847,1.455159,71.1069,2.368623,0.72366,0
0.326979,1.7501,0.044553,12.0706,6.47694,23.4614,0.444733,0.217282,1
1.17794,30.8685,0.968804,40.0619,2.156093,56.2722,2.015755,0.771715,0
