pesticide_concentration,uv_vis_absorbance,color_shift,lspr_shift,nanoparticle_aggregation,nacl_effect,fluorescence_signal,spectral_response,plant_stress_signal,plant_health
3.8830,3.4806,109.8510,29.4528,0.9511,2.4642,1.8725,6.8758,14.2243,0
4.4599,3.4749,128.2176,36.5814,0.9278,2.5692,2.1071,7.8597,14.3496,0
2.9071,2.8140,77.7251,17.9146,0.6250,1.3414,3.2452,4.6903,9.8394,0
1.0498,1.8585,21.8888,3.5099,-0.0200,0.0977,5.7963,1.6183,5.1636,1
0.8558,1.7082,25.5858,4.1766,-0.2002,-0.2927,6.1333,1.4674,3.6101,1
2.6635,3.2200,66.6748,10.4879,0.7871,1.6792,2.9336,3.4234,11.6984,0
1.4175,2.1971,44.0675,9.7836,0.2527,0.6513,5.0707,2.8634,6.0028,1
3.5320,3.2260,106.1802,27.4692,0.9863,2.3159,2.8125,6.1801,11.1765,0
0.6476,1.8512,31.5303,2.2587,-0.0204,0.0147,6.3646,2.1475,3.7124,1
4.1103,3.4502,104.2463,30.8542,0.9878,2.5085,1.8771,6.6198,14.1293,0
3.8326,3.4577,124.2314,31.5285,1.0018,2.6407,2.1716,7.5301,14.5397,0
0.6426,1.3891,7.6757,2.7010,-0.0381,0.0234,6.0861,0.9909,4.1993,1
2.7387,2.8058,62.2879,13.9011,0.5908,1.4345,2.7887,3.2728,10.1008,0
4.6354,3.4931,154.0233,39.0409,0.9976,3.1505,0.9852,7.8972,15.5120,0
5.0000,3.5204,152.1709,43.5669,1.0638,3.1412,0.7864,9.9464,16.6625,0
3.6348,3.0761,104.6099,29.6983,0.8471,2.1461,1.7834,6.4198,13.4366,0
2.6636,3.0690,59.5901,10.1005,0.4366,1.0761,2.8833,4.2882,9.8779,0
0.6518,1.5209,18.7815,2.8817,0.0839,-0.0190,7.3758,1.9426,2.7189,1
0.6559,1.4751,14.4292,1.0957,-0.0632,-0.2797,6.4758,0.9895,3.6401,1
1.5548,2.4783,17.5487,7.7345,0.0379,-0.0046,4.4422,1.4585,6.9332,0
3.4488,3.5027,100.1281,27.2942,0.8214,1.8246,2.3224,6.0253,13.2026,0
3.7007,3.3421,104.6335,32.7210,0.7605,2.0416,2.6615,6.4917,11.6008,0
0.6253,1.6771,21.5511,2.0828,-0.0463,0.0054,6.3447,0.8454,3.1835,1
0.8567,1.9028,4.3702,2.4668,0.0042,0.1558,6.2460,1.3651,4.1205,1
4.6687,3.3682,148.4909,51.4227,1.1165,3.2443,1.2049,11.2349,15.6356,0
4.0885,3.5028,123.6425,38.5452,0.9978,2.9049,1.7187,8.6355,14.5758,0
2.1183,2.7149,42.0835,6.3646,0.3334,0.6990,3.5745,2.7016,7.9083,0
3.1622,2.8334,77.0277,20.7521,0.8167,1.6404,2.6515,5.8645,11.9344,0
2.5203,2.9054,69.2961,6.4665,0.4843,1.0111,3.4383,3.1827,9.3861,0
4.7345,3.4078,155.8185,44.8739,0.8491,2.5216,1.6244,9.2119,13.8817,0
3.3515,3.1600,87.4039,22.3465,0.7970,2.0295,2.4223,4.7568,12.0450,0
2.6073,2.8938,71.3706,10.4682,0.6916,1.3826,4.4533,3.3617,9.3703,0
3.1546,2.9409,88.3075,20.9578,0.7778,2.0120,3.1043,5.1210,11.7812,0
4.9828,3.5813,148.0252,44.0938,0.9889,3.2298,0.9255,10.5996,15.6315,0
3.2503,3.0687,96.4336,23.5539,0.7531,1.8864,2.2980,6.2271,11.8834,0
1.3487,2.4383,33.1191,6.1089,0.0310,-0.0365,5.3623,2.6630,4.7949,1
2.7899,3.1072,80.8325,16.1789,0.6491,1.5508,3.2663,4.1247,12.0797,0
2.1829,2.5309,56.8620,9.3123,0.3750,0.8019,3.6368,3.7786,8.8565,0
0.5967,1.4994,5.5412,2.8665,0.0935,0.0859,6.2891,1.4922,3.8364,1
2.3851,3.1629,59.3538,13.0462,0.4691,1.1367,4.0268,3.6589,7.7131,0
1.7810,2.7479,20.7986,7.0251,0.2566,0.1755,4.8125,1.8437,7.8372,1
1.5054,2.1843,24.8477,8.5976,0.1720,0.2437,4.4853,2.0647,6.9686,0
4.3143,3.5178,136.7761,36.0982,1.1293,2.8196,1.6668,7.5571,16.4903,0
3.3634,2.9568,103.7784,27.1644,0.9111,2.2319,2.8135,6.4173,13.1228,0
2.2734,2.5050,61.4957,18.7266,0.2841,0.6330,4.0309,5.0750,8.8241,0
0.8602,2.0647,20.4082,2.0481,0.0259,0.0690,6.2930,1.5781,4.6405,1
4.1350,3.5593,119.8672,36.6428,0.9126,2.3987,2.2752,8.1595,13.0909,0
3.1491,3.1342,92.2479,19.9971,0.6915,1.4544,2.6908,4.9256,11.1309,0
3.9503,3.3527,123.0394,33.0010,0.9561,2.3074,2.3032,8.4108,14.0409,0
2.3692,2.5534,60.2283,12.6671,0.3089,0.6715,4.3411,3.7017,7.6361,0
2.2928,2.7817,53.4496,13.7216,0.2561,0.6484,4.0500,3.5819,7.4199,0
4.6380,3.2585,135.2925,37.5617,1.0542,3.1043,1.7454,8.4526,15.3424,0
0.4204,1.0982,-11.6637,3.3295,-0.0887,-0.1363,7.5396,0.8133,2.5444,1
2.2947,2.7418,70.0890,12.9160,0.4340,1.0659,3.7916,4.8007,8.1988,0
2.1628,2.6194,44.9049,7.8458,0.4462,0.7123,4.2742,2.6751,8.5385,0
3.1167,3.1394,76.1972,19.7627,0.8331,2.0111,2.7355,5.5511,10.6675,0
2.3820,2.6754,60.1258,12.6328,0.4307,0.7952,3.6868,4.0445,8.5565,0
2.6441,2.9663,69.8017,9.4474,0.6340,1.3411,3.1840,3.0131,10.5288,0
0.3791,0.8960,10.3441,4.6474,0.0652,0.0103,7.9644,1.7997,2.1742,1
0.6363,1.4346,4.7668,4.4787,0.1561,0.3153,7.6291,2.5932,2.8637,1
4.5036,3.5572,137.8020,40.8734,0.9731,2.7317,1.7412,9.4954,14.8581,0
4.3389,3.1785,113.7527,35.9802,0.9328,2.5330,2.7055,7.4665,14.3105,0
3.8269,3.4440,113.2962,28.9116,0.9546,2.4210,1.6713,5.8665,14.8099,0
4.2653,3.4118,129.8808,40.9314,0.8480,2.3143,2.2044,8.3665,14.0948,0
2.9834,3.1166,73.8848,13.2483,0.7991,1.6832,2.9531,4.0678,12.0081,0
4.5394,3.5856,122.9274,39.7512,1.0244,3.0021,1.2822,9.2634,15.7441,0
2.4479,2.8580,71.4683,10.4659,0.4427,1.0825,4.0955,3.7808,9.5602,0
1.8342,2.3726,30.0707,11.3196,0.3309,0.6365,4.4590,3.5508,7.7068,0
3.5219,3.1206,101.5504,28.8406,1.0373,2.4799,3.0014,7.3066,12.5829,0
1.4830,2.5756,39.8595,10.9459,0.1604,0.4242,5.7150,3.0786,6.0923,1
2.6231,2.9157,82.2177,12.8207,0.5160,1.2989,4.0091,3.8651,9.0704,0
3.9861,3.3348,109.2927,29.5667,0.8626,2.3396,1.9729,7.7917,13.9506,0
2.8853,2.9720,81.9058,12.1927,0.7947,1.5888,3.4334,4.1780,11.3123,0
2.6035,2.8105,68.4422,12.5753,0.7267,1.5074,3.3317,3.7114,10.4679,0
1.2852,2.3246,16.7046,6.5109,0.0701,0.2002,5.6064,2.7555,5.7829,1
4.0658,3.1541,124.3164,36.8716,0.9084,2.3814,1.8376,8.3950,14.2612,0
1.7452,2.7122,64.1406,12.8007,0.3407,0.2870,3.6985,3.2876,7.8253,0
0.5618,1.4079,18.4488,5.9017,0.1541,0.0979,6.8333,1.6543,3.9300,1
1.7233,2.7720,40.6771,8.0974,0.1631,0.5262,5.1969,2.8625,7.0664,1
3.5286,3.4577,94.6706,25.3179,0.8814,2.2261,3.1304,5.9089,12.6102,0
0.9255,2.2109,14.5107,7.1219,-0.0178,-0.0246,6.1179,2.1602,4.7755,1
1.1046,2.1603,29.2393,4.7820,-0.0562,-0.1498,5.2039,3.4241,7.1198,1
1.1238,1.8970,28.3209,4.6525,0.1069,0.4096,6.3481,0.9148,4.7338,1
1.0085,2.1079,19.3852,1.8444,0.0919,0.2625,6.1830,1.2838,5.6181,1
3.1890,2.9505,86.2518,23.5963,0.7657,1.5962,2.3093,4.5975,12.9829,0
2.4749,2.7827,59.3583,11.1354,0.4063,0.6268,3.5760,4.3208,8.9058,0
0.5304,1.3433,7.6643,-0.3914,0.0269,-0.0250,6.9659,1.5568,2.6742,1
0.8007,1.2555,1.9724,6.9165,-0.0540,-0.0688,6.6480,1.6035,3.1413,1
2.0772,2.8847,52.1943,8.6776,0.3237,0.3009,4.2185,2.1779,7.5039,0
0.9670,1.8507,15.5236,3.5521,0.0994,0.4718,6.2963,1.4759,4.6869,1
2.4005,2.8447,56.6721,11.1043,0.4600,0.9750,2.9676,3.3279,10.4672,0
2.7783,3.1655,71.9667,14.2291,0.7068,1.6406,3.7700,4.1050,11.5175,0
3.7751,3.2596,112.2659,31.5490,1.0404,2.4454,2.2909,6.3506,13.5932,0
4.3517,3.4492,137.0819,42.2348,0.7957,2.0322,2.3502,8.3838,13.5609,0
0.9715,1.8696,21.9651,4.9970,0.0459,-0.1072,6.3605,1.6244,4.0954,1
0.3593,1.1093,-5.4596,2.4074,0.0873,0.3028,7.2927,0.9430,3.2352,1
2.0793,2.8934,52.2801,14.2694,0.3604,0.6632,4.1667,3.6295,8.8630,0
3.5031,3.2984,97.9468,21.8696,0.9055,2.0875,2.5994,5.5895,12.8152,0
3.9851,3.3604,112.4716,29.2456,0.8604,2.4281,2.2869,7.0882,13.9617,0
4.4775,3.6177,126.4526,37.9073,0.8642,2.3918,2.4984,8.7504,14.3021,0
0.8546,1.6827,13.2154,3.7652,0.1660,0.2274,5.6630,0.8562,5.8796,1
2.9049,3.0427,74.7476,14.0286,0.7447,1.4740,2.9075,3.5872,11.4059,0
2.8717,3.0853,89.8353,12.8608,0.8557,1.9440,3.8992,4.5112,11.0991,0
0.6923,1.7228,23.7748,5.5114,-0.0379,0.1199,6.3624,1.4156,2.8117,1
2.0044,2.6752,65.5851,12.5351,0.3829,0.5614,4.3908,3.3735,8.1222,0
3.8572,3.2860,129.9987,35.1549,0.8992,2.2529,2.3293,7.8857,13.6915,0
2.7737,2.7370,77.8067,10.5927,0.6779,1.7418,3.0145,3.0081,10.6550,0
1.2011,2.1218,24.2130,4.1350,0.0711,0.2388,5.5246,1.6975,5.7173,1
4.0615,3.5918,131.2730,39.6750,0.9898,2.6249,1.6836,8.5470,13.9780,0
4.2228,3.4685,124.7682,33.6317,0.9755,2.7087,1.7473,7.3157,13.6899,0
4.5922,3.3928,140.1572,37.9171,0.9910,2.9441,1.7080,7.2866,15.0757,0
2.0291,2.6614,44.7213,6.9908,0.4553,0.8633,3.3017,2.5019,8.9119,0
1.2159,2.1550,27.7131,6.4793,0.1375,0.1339,5.6707,1.9678,5.6568,1
3.6586,3.1458,109.0128,28.3112,0.9066,2.3724,2.4478,7.1354,13.6462,0
4.4117,3.1599,138.3178,38.0405,0.7908,2.1128,1.6106,8.6468,14.9514,0
0.6132,1.5041,15.4844,2.9475,0.0501,0.2385,6.9026,1.1613,3.1815,1
0.5579,1.4408,0.5417,2.4698,-0.0812,-0.0971,7.0035,1.1175,1.7782,1
0.3682,0.8027,2.6015,2.5141,0.0276,-0.0425,7.5539,1.8806,1.9189,1
1.9740,2.5698,58.5396,6.2619,0.3176,0.5468,4.9724,1.9524,7.1092,1
3.3630,2.8990,94.4278,25.4463,0.7879,2.0032,2.5008,5.9344,12.1573,0
1.2666,2.0301,18.5971,6.1772,-0.0008,-0.0652,5.0033,2.3305,5.3482,1
0.5441,1.3696,-1.1034,1.8022,0.0897,0.0586,7.8514,1.6472,2.9597,1
0.3652,1.1384,16.8495,2.4269,0.0173,0.1202,7.2753,1.1540,2.1451,1
4.0024,3.2783,119.6046,35.9519,1.0177,2.8206,2.5291,8.9367,15.2432,0
2.0588,2.8946,46.4710,6.7426,0.2543,0.2893,3.6625,2.7389,7.5526,0
4.7075,3.4205,137.3193,45.8813,0.8158,2.4424,2.3536,9.2678,14.3435,0
2.1066,2.9159,72.9835,11.9347,0.3999,0.9667,4.7000,3.6874,7.5971,0
2.7279,2.8121,76.9734,11.5766,0.5415,1.0678,3.9490,3.7786,9.7892,0
3.6398,3.1417,99.6441,28.3486,0.8875,2.4460,2.7020,6.3928,12.8841,0
2.9542,3.1526,89.6549,15.7281,0.5821,1.2567,3.2156,4.4209,10.3559,0
2.8930,3.1684,77.6790,18.5877,0.6692,1.5389,2.5889,4.8952,12.2056,0
4.0696,3.1067,127.2718,31.7302,0.9294,2.4890,2.3665,7.5161,13.8052,0
3.1132,3.4356,79.4219,21.1862,0.7908,1.8102,2.9767,5.2734,12.2413,0
4.8590,3.5636,136.8130,46.4828,0.9179,2.7270,1.3190,10.5088,16.0195,0
3.4288,3.2442,87.6634,19.4594,0.7745,1.7761,3.2584,5.3072,11.5600,0
4.1638,3.5905,117.2573,32.7421,0.8313,2.2366,2.0256,8.3273,13.5754,0
2.3937,2.9140,65.4686,14.1597,0.4966,1.1447,4.2563,4.1935,9.1577,0
1.0593,2.1254,29.3552,3.8540,-0.0304,-0.1405,5.5890,1.4776,4.7604,1
2.4644,2.9717,58.7276,12.6040,0.4167,0.9660,3.7038,3.8737,8.4959,0
0.3258,0.9774,1.6461,2.0700,0.1161,-0.1601,7.8540,0.9904,0.4511,1
4.0338,3.3581,117.9447,33.4200,0.9503,2.4449,2.6033,7.9617,14.0920,0
2.0274,2.7350,59.7735,5.2553,0.4067,0.7021,4.3495,2.7368,9.6359,0
4.4642,3.1896,140.3905,38.4568,1.0434,2.7915,1.0097,8.8112,15.3023,0
2.9671,2.8356,78.1363,17.9973,0.6490,1.8216,2.9434,4.2667,10.7422,0
2.0797,2.4981,47.8596,8.0491,0.2148,0.3598,4.8327,3.1732,7.0656,0
4.2935,3.7887,128.4709,30.3382,0.9172,2.5727,2.0436,7.6827,13.3762,0
3.5077,3.3577,88.6907,27.2318,0.9413,2.2621,2.2542,6.5908,12.3429,0
3.8682,3.2430,114.5012,28.0678,0.8231,2.1034,2.2351,6.9862,13.3181,0
1.0712,2.1073,43.4382,6.1030,-0.0363,0.1148,5.3020,3.5226,4.9478,1
2.9272,2.8715,65.4341,18.4259,0.7108,1.6608,2.2888,3.6725,12.2157,0
4.5181,3.3773,139.7453,35.5327,1.0925,3.1176,1.7928,8.4578,15.1163,0
4.2580,3.3579,122.4304,32.8490,1.0116,2.7588,1.6527,8.0051,15.3241,0
1.3995,2.2825,40.6947,6.8953,0.0940,0.1727,4.5550,3.4124,5.3684,1
1.5768,2.3722,51.2493,8.7243,0.3503,0.5945,5.5058,3.3864,5.6174,1
4.7199,3.4622,157.3304,40.6432,0.9434,2.7894,1.0466,8.8978,15.6244,0
2.5516,2.9276,68.4594,18.5434,0.5465,1.0983,3.8003,5.2524,10.3220,0
2.9053,2.8880,90.7065,9.9845,0.7719,1.8209,3.1695,2.7363,11.1332,0
1.6563,2.6840,32.3336,8.6884,0.1291,0.0534,5.4882,1.7765,6.6241,1
2.6009,3.2758,60.5149,18.6261,0.5832,0.9148,3.7853,5.1658,8.7817,0
4.3368,3.1334,125.9812,36.8183,1.0569,3.0816,2.1783,7.6506,14.5951,0
2.8930,3.1477,73.8611,19.5342,0.7649,1.7782,2.7145,6.0122,11.5678,0
2.9975,3.2410,91.2945,11.9395,0.6381,1.3756,4.0109,4.3248,10.2124,0
2.7650,2.9209,65.9990,13.2916,0.5775,1.2482,3.5395,3.6179,10.5967,0
2.6535,3.1420,70.1412,9.5314,0.5151,1.2861,2.4621,4.2132,10.4587,0
2.8063,2.7844,71.8365,14.2358,0.6317,1.3013,3.4453,4.2989,10.5846,0
2.7956,3.0028,68.6306,10.9955,0.7414,1.5591,2.6414,4.1403,12.6394,0
1.9225,2.6712,40.7778,11.4293,0.2506,0.1921,4.6077,3.2253,7.6152,1
2.5103,2.9874,55.0222,8.8236,0.2952,0.4793,3.2511,3.4559,8.8349,0
4.8446,3.4832,147.5305,42.5902,0.8823,2.5638,1.1849,9.3929,14.8197,0
3.1155,3.2984,63.8800,24.0117,0.6990,1.5537,3.2986,6.1905,11.8420,0
0.7550,1.7027,3.8167,4.2179,0.0814,-0.0287,6.2455,0.9495,3.2645,1
3.6173,3.2644,101.7342,24.3931,0.8423,2.2312,1.9994,6.6622,13.2918,0
4.3755,3.1217,140.4861,38.2174,0.9701,2.4108,2.8177,8.9317,13.8645,0
2.3147,2.9145,67.4723,7.5330,0.4197,0.6998,3.8332,2.8456,8.8765,0
1.1937,2.2940,36.8018,2.4623,0.1500,0.3158,4.5575,0.6854,5.0937,1
0.9698,1.8458,23.8354,8.1903,0.1674,0.4797,5.8770,2.0312,6.0661,1
3.3619,3.0124,94.3569,20.6905,0.9657,2.2880,3.5476,4.5649,11.6709,0
2.4828,2.8817,67.9488,11.2262,0.4331,1.2223,3.2442,4.3492,9.1235,0
1.4042,2.4067,25.5446,5.7888,0.0231,-0.1928,5.3617,2.2089,4.3793,1
3.1175,3.1677,77.2943,23.7032,0.7787,1.7427,2.6857,5.3752,11.5525,0
2.9401,2.8720,77.2840,17.8961,0.5909,1.2216,2.6220,4.7860,11.6759,0
2.3902,2.7060,52.1415,13.2207,0.4931,1.0590,4.1440,3.5890,9.5892,0
1.0585,2.0269,21.8259,4.3945,0.0742,0.1350,6.1737,2.4351,5.0593,1
2.9297,2.9935,84.6321,16.4503,0.5870,1.5330,3.6664,3.9706,9.3144,0
4.2251,3.4044,108.9250,38.7995,0.9358,2.2960,1.9752,8.6078,14.7433,0
4.5357,3.4484,127.0446,38.2061,1.0967,2.9884,2.6743,7.7463,14.8238,0
4.8329,3.2621,145.7146,44.3509,1.0315,3.0521,1.8449,9.1523,15.0550,0
3.4116,3.3600,92.0337,22.6242,0.8926,2.3448,3.2897,5.0990,10.5574,0
2.7834,2.8083,84.2249,15.4424,0.6488,1.5233,3.3191,4.1247,10.9984,0
4.4522,3.6476,130.4883,39.5834,1.0262,2.9454,2.1909,9.0229,15.4798,0
1.8279,2.5568,31.7212,10.8944,0.1411,0.2865,4.8634,2.4862,7.5720,1
3.0133,3.1076,82.9283,22.8473,0.7807,1.7802,2.6145,5.1333,11.9668,0
0.8503,1.4826,15.2954,3.0201,0.0424,-0.0201,6.8092,1.0147,3.4523,1
2.1132,2.6636,46.3142,8.0504,0.3131,0.8022,3.8274,3.0191,8.2353,0
4.0666,3.2966,122.8069,31.6109,1.0829,3.1526,2.1976,7.1988,13.8366,0
3.9102,3.3573,112.1977,34.1260,0.8917,2.1836,2.5943,7.3035,13.3491,0
3.0726,3.1947,70.3298,20.1724,0.8056,1.7810,3.7388,5.2236,10.8588,0
2.8847,3.1319,81.4347,15.2500,0.6706,1.5026,2.5680,4.8374,11.1368,0
3.2669,3.1250,89.2704,25.3811,0.7658,1.7429,2.7980,6.0343,11.0206,0
2.9940,3.2715,96.4249,15.6762,0.7947,1.8902,3.3440,4.1492,11.3217,0
4.7418,3.1854,152.9150,44.8489,1.0479,2.8017,2.0306,9.9471,15.4599,0
3.4568,3.0614,104.5949,22.6903,0.8470,2.1551,2.8598,6.3659,11.4843,0
2.7760,3.1905,80.5039,18.6167,0.5462,1.3365,3.2589,5.4329,10.0192,0
4.4900,3.4315,130.9021,43.3861,0.8955,2.4111,2.3868,8.5870,14.2029,0
0.7023,1.7904,23.4780,0.6894,-0.0657,0.0043,6.4004,1.1171,4.0544,1
2.6376,2.9875,79.7102,8.5917,0.5473,1.1597,3.1952,2.3460,10.1703,0
2.9784,3.1991,81.7651,19.5339,0.6510,1.5099,3.3208,5.3447,10.2312,0
0.7782,1.8396,36.6262,1.9447,0.0679,0.0607,6.2307,1.0898,4.5264,1
4.0144,3.3046,118.1035,32.6216,0.8905,2.4656,2.8459,6.7186,12.6346,0
0.5030,1.1380,11.7029,4.7214,-0.0128,0.1325,7.9447,0.7790,2.4222,1
2.2450,3.1480,56.1366,12.7916,0.4254,0.7907,3.8544,4.4009,9.1712,0
2.9566,2.8524,86.9524,21.4509,0.7349,1.6867,2.9645,5.0622,10.9860,0
2.7565,3.0796,59.7792,17.0261,0.6787,1.6220,3.0800,3.9399,10.0757,0
2.2471,2.5829,41.7815,11.1692,0.4414,0.6540,3.4433,4.0227,8.7828,0
2.0921,2.9250,54.9028,6.8098,0.3759,0.6115,4.6755,3.3932,8.5285,0
3.7082,3.2268,100.7823,29.9426,0.9651,2.5259,1.5778,6.1660,14.6056,0
0.9243,1.6378,21.3689,6.7101,0.0514,-0.0006,6.4072,2.2360,3.8276,1
3.2132,3.1825,79.2279,15.2275,0.8143,1.8654,3.3424,4.3664,11.6115,0
2.1857,2.7755,61.4518,12.5509,0.3534,0.7025,3.1884,3.1946,8.9140,0
2.2647,2.5836,48.4335,10.6955,0.2740,0.6725,4.3888,3.8445,7.8221,0
1.1899,2.1315,25.7018,2.9382,0.0020,-0.0055,6.0613,1.6381,5.1329,1
3.6078,3.4397,105.8317,25.4544,0.9889,2.5662,2.6926,6.3324,12.5220,0
1.5397,2.5050,45.6785,4.7847,0.1186,0.1157,4.8583,2.9212,6.1159,1
4.1291,3.3322,124.5126,28.0136,1.0773,2.9676,1.9992,7.3649,14.1487,0
3.6039,3.1282,104.5494,25.2789,0.9367,2.2110,2.4744,6.4218,13.4279,0
1.5861,2.3421,34.5346,11.0449,0.0910,0.2721,4.2630,3.7749,6.5253,0
3.6564,3.1130,123.8011,22.2205,0.8866,2.3613,1.6244,5.2727,12.9391,0
1.1057,1.8035,26.8656,7.7740,0.0524,0.0002,6.2894,3.5087,4.1503,1
3.3745,3.1679,95.0959,23.4301,0.8495,2.0642,2.9056,5.5922,12.6831,0
1.5621,2.2229,35.4296,8.4298,0.1749,0.4812,4.8111,2.4260,5.7592,1
2.3597,2.8057,55.7570,12.7498,0.3948,0.6453,3.8758,3.0616,9.2875,0
2.5775,3.0784,54.3932,11.9538,0.5765,1.4196,2.8510,3.0439,10.1547,0
3.9078,3.3900,123.1854,30.3177,0.9226,2.1289,2.2086,6.8744,13.1653,0
0.8363,2.1337,14.2805,4.2606,-0.0451,0.0839,6.0111,0.6269,4.6217,1
4.5560,3.5150,134.6052,42.1380,1.0388,3.0115,1.8059,9.9363,14.5504,0
0.7784,1.6824,21.5492,8.6264,0.0784,0.2469,6.7522,2.3202,2.9730,1
2.2226,2.4989,51.6438,9.8221,0.4324,0.8987,3.4011,3.1965,8.6667,0
2.4446,3.2672,57.3553,12.2313,0.4616,0.7518,3.0334,4.3853,9.8703,0
1.5987,2.6278,48.4218,8.4027,0.2800,0.4949,5.2041,3.6112,5.8837,1
4.6114,3.3244,134.5817,40.9249,0.9996,3.0745,1.6818,8.9864,15.8421,0
0.1819,0.5561,-1.6150,2.4572,0.0616,-0.1503,7.8318,1.2163,1.6073,1
3.1316,3.0833,86.8218,16.1274,0.7404,1.4457,2.4989,4.5873,11.3039,0
1.2222,1.9865,23.2919,3.6996,0.1030,0.3641,5.4238,1.2406,4.8344,1
2.6582,3.1238,70.3266,10.3855,0.4980,0.9761,3.2566,4.4692,10.2422,0
1.3808,2.2312,28.0677,7.9305,0.1000,0.1841,4.7015,3.1071,6.4815,1
0.8428,1.6918,17.8551,4.2824,0.0641,-0.1587,6.0418,1.8996,5.3039,1
1.1286,2.1035,26.6947,5.1921,-0.0879,-0.0974,5.1013,1.4542,4.9816,1
2.7560,3.1270,75.8853,15.2808,0.5547,1.2577,3.2731,4.4897,10.0260,0
0.6884,1.6777,25.2800,2.5923,-0.0004,0.0409,6.5257,0.6365,3.5061,1
2.0607,2.9267,49.3634,13.9394,0.2700,0.7847,3.8680,3.6949,8.6999,0
4.0983,3.4679,133.1095,29.2016,0.8968,2.5642,1.6136,7.4431,14.7244,0
2.7024,3.1302,62.6932,12.8948,0.6190,1.2364,2.9999,3.9305,9.2716,0
2.4281,2.9431,66.7779,10.6654,0.4845,0.8138,3.7876,3.8643,8.7984,0
4.5007,3.5072,149.0616,42.2221,1.1394,3.3736,2.4168,9.6795,14.4245,0
2.9659,3.1997,65.0480,19.3484,0.7285,1.4331,3.1139,4.8760,11.4385,0
3.9638,3.5021,106.7255,33.9790,0.9215,2.3773,2.2985,8.1499,13.2550,0
2.9450,2.9235,89.3796,18.9981,0.7091,1.6414,2.9357,4.4193,11.0148,0
3.7692,3.1825,114.2622,28.0202,0.9655,2.5434,3.0324,6.8519,12.5554,0
3.5850,3.1672,110.6908,28.7423,1.0023,2.6562,2.4374,6.9837,14.2219,0
0.7344,1.7548,19.6580,6.0076,0.0820,0.2918,6.7830,1.4980,3.2342,1
0.6590,1.4221,12.6114,5.3502,0.0361,-0.1047,6.9793,1.7696,4.2546,1
5.0000,3.5090,141.7102,46.6228,1.1069,3.2961,1.2697,10.0238,16.3721,0
1.7754,2.5583,50.2402,10.0607,0.1946,0.5310,4.3192,2.3628,6.1482,0
3.5690,3.2001,103.3377,29.0237,0.9805,2.4350,3.0134,6.3118,12.1673,0
2.1379,2.7738,59.9699,7.2965,0.3566,0.7764,3.5910,2.2490,8.1940,0
3.1924,3.1885,86.6501,9.4185,0.7532,1.8617,2.5175,3.2059,12.5802,0
4.8273,3.6298,158.9384,44.4452,1.0028,2.8279,1.9687,9.7635,14.9977,0
1.5850,2.5258,35.2308,8.5435,0.0965,-0.0202,4.1809,1.8206,7.7369,0
4.4729,3.2496,114.4847,43.3441,0.8901,2.2033,1.7112,9.7603,14.8071,0
0.4480,1.0745,10.8091,2.1528,-0.0690,0.0731,7.1478,1.1291,3.3136,1
2.8583,2.7356,72.8783,14.7382,0.6308,1.6089,3.3572,4.5381,9.9961,0
3.9421,3.5168,122.1568,31.8268,1.0496,2.5583,2.1784,7.2408,13.8910,0
1.5676,2.3139,44.3802,6.4370,0.0645,-0.1434,5.1028,2.8376,5.8307,1
2.6671,3.0037,71.5841,17.7464,0.4219,0.9093,4.0446,5.2235,8.6648,0
1.8937,2.5323,56.5213,10.2483,0.2598,0.4316,4.8326,3.3485,6.4690,1
1.0986,2.1018,26.0459,3.3362,0.1708,0.2573,6.4378,2.2134,5.4742,1
1.0721,1.9841,17.2238,6.4523,0.1338,0.2428,5.4666,2.3023,4.7158,1
2.0971,2.6925,63.4765,9.0560,0.3674,0.4937,4.3716,3.9779,7.7614,0
4.1470,3.2152,124.4613,35.4046,0.9153,2.4377,1.6151,7.3906,14.6662,0
2.5783,2.8239,68.2048,12.6524,0.5171,1.2011,3.8323,4.5700,8.6282,0
0.3009,0.7260,32.4575,2.9076,-0.0156,0.0302,7.4403,1.3318,2.5870,1
3.4560,3.4106,103.5667,23.2730,0.7772,1.8801,2.9123,4.8371,11.6655,0
4.0718,3.1577,126.5768,35.0907,0.7963,2.0878,1.3957,6.4362,14.5110,0
1.4412,2.4195,36.1528,6.3187,0.1072,0.0841,5.8238,2.0236,6.0957,1
3.5894,3.6179,101.8129,26.4770,0.9944,2.4640,1.7765,7.3567,13.2116,0
0.7446,1.7238,16.8757,3.1467,0.0061,-0.0160,6.8744,0.9517,4.0392,1
2.5492,2.8179,63.9047,8.5512,0.4902,0.8362,3.3961,3.2629,9.6129,0
2.2994,3.0630,50.6025,12.3242,0.3826,0.8073,4.0994,3.9359,8.2440,0
0.8985,1.6399,10.7060,5.5656,0.0602,0.1396,6.2317,1.9494,4.7534,1
3.8842,3.3241,116.1507,28.2477,1.0185,3.0516,2.3277,7.1049,13.4987,0
1.9165,2.6101,44.6651,7.5574,0.1043,0.0675,4.9327,2.3165,6.3541,1
2.4213,2.6720,65.6048,15.3517,0.3696,0.7834,3.9317,3.8978,8.8971,0
2.9819,3.1525,88.6012,19.2761,0.7433,1.7928,2.6503,5.8122,12.1353,0
2.5007,3.0509,60.3938,9.1269,0.5552,1.1391,3.3778,3.4222,9.5822,0
0.7693,1.9729,2.7799,4.2024,0.1055,0.2850,6.7018,1.7436,3.2683,1
